transaction_id,customer_id,customer_age,income_band,tenure_months,merchant_type,channel,region,hour,day_of_week,week,avg_prev_amount,daily_txn_count,days_since_last_txn,amount,amount_ratio,is_foreign,card_present,high_risk_merchant,night_txn,weekend,risk_score,loss_amount,fraud
205,101143,54,3,101,grocery,pos,Attica,22,3,15,52.9,2,1.0,18.38,0.35,0,1,0,0,0,22.84,0.0,0
206,100664,40,2,31,utility,pos,Thessaly,17,6,20,41.34,7,3.0,24.48,0.59,0,1,0,0,1,32.39,11.88,1
207,101910,36,2,23,electronics,online,Central_Macedonia,7,3,33,46.91,3,,46.45,0.99,0,0,1,0,0,28.88,0.0,0
208,102422,37,2,18,fuel,mobile,Central_Macedonia,2,3,29,24.71,6,23.0,49.76,2.01,0,0,0,1,0,30.98,0.0,0
209,100658,35,3,33,grocery,pos,Thessaly,16,4,39,30.58,3,10.0,20.0,0.65,0,1,0,0,0,24.0,0.0,0
210,101946,57,3,31,fashion,pos,Thessaly,12,2,12,32.39,3,1.0,57.69,1.78,0,1,0,0,0,26.13,0.0,0
211,100652,48,2,67,grocery,pos,Central_Macedonia,17,5,26,22.11,2,2.0,43.61,1.97,0,1,0,0,1,26.37,0.0,0
212,101792,45,3,32,utility,online,Attica,9,3,18,48.13,2,1.0,55.3,1.15,0,0,0,0,0,25.15,0.0,0
213,101972,39,3,6,electronics,pos,Crete,3,1,47,24.73,4,2.0,126.47,5.11,0,1,1,1,0,40.66,0.0,0
214,101123,51,1,9,restaurant,pos,Central_Macedonia,21,2,48,37.31,3,7.0,47.68,1.28,0,1,0,0,0,25.38,0.0,0
215,101842,19,1,25,fuel,mobile,Thessaly,23,2,43,16.55,1,0.0,27.51,1.66,0,0,0,1,0,30.39,0.0,0
216,100680,64,2,17,grocery,mobile,Crete,18,6,10,55.98,4,0.0,37.66,0.67,0,0,0,0,1,24.05,0.0,0
217,100198,39,3,27,restaurant,online,Central_Macedonia,0,2,5,54.18,4,1.0,54.83,1.01,0,0,0,1,0,28.94,0.0,0
218,100240,31,1,30,utility,pos,Attica,19,1,29,17.02,5,1.0,77.05,4.53,0,1,0,0,0,28.49,0.0,0
219,101117,56,3,24,grocery,pos,Attica,23,4,37,59.44,2,14.0,76.53,1.29,0,1,0,1,0,29.63,0.0,0
220,102256,55,1,23,electronics,pos,Attica,9,5,44,32.0,3,10.0,30.8,0.96,0,1,1,0,1,28.8,0.0,0
221,100318,41,3,22,travel,online,Crete,12,2,42,80.43,5,22.0,79.13,0.98,1,0,1,0,0,35.67,0.0,0
222,101139,58,3,36,grocery,online,Thessaly,0,2,13,45.54,1,3.0,81.32,1.79,0,0,0,1,0,30.61,0.0,0
223,101760,54,1,32,restaurant,pos,Aegean,14,4,18,15.87,3,6.0,63.66,4.01,0,1,0,0,0,28.17,0.0,0
224,100505,47,3,30,grocery,mobile,Central_Macedonia,18,4,49,39.56,3,11.0,19.03,0.48,0,0,0,0,0,23.42,0.0,0
225,101804,22,3,77,travel,pos,Thessaly,4,0,37,44.26,3,6.0,73.27,1.66,0,1,1,1,0,36.07,0.0,0
226,100764,44,1,40,grocery,online,Crete,15,6,51,26.53,1,10.0,26.19,0.99,1,0,0,0,1,30.07,0.0,0
227,102021,42,1,44,travel,pos,Central_Macedonia,6,2,12,42.67,4,1.0,118.46,2.78,0,1,1,0,0,32.01,0.0,0
228,101448,39,3,37,fuel,pos,Crete,3,4,14,76.55,3,2.0,49.21,0.64,0,1,0,1,0,27.71,0.0,0
229,101367,38,4,16,travel,pos,,0,0,35,71.72,3,0.0,154.56,2.16,0,1,1,1,0,37.09,0.0,0
230,100441,51,2,10,electronics,online,Central_Macedonia,18,4,25,25.47,2,0.0,89.78,3.52,0,0,1,0,0,32.81,0.0,0
231,101158,27,1,24,gaming,pos,Aegean,5,0,51,39.51,2,1.0,35.78,0.91,0,1,1,1,0,33.85,0.0,0
232,102141,56,2,33,travel,pos,Central_Macedonia,3,0,1,38.99,2,0.0,110.23,2.83,0,1,1,1,0,38.18,0.0,0
233,100048,41,2,37,fashion,online,Attica,23,6,33,28.34,2,7.0,20.49,0.72,0,0,0,1,1,28.02,0.0,0
234,101896,32,3,21,fuel,online,Central_Macedonia,17,0,50,92.39,4,1.0,15.27,0.17,0,0,0,0,0,21.66,0.0,0
235,101231,39,3,56,electronics,online,Aegean,6,5,28,50.19,1,6.0,188.42,3.75,0,0,1,0,1,33.02,0.0,0
236,101798,44,3,19,grocery,online,Attica,17,3,8,33.69,2,6.0,36.21,1.07,0,0,0,0,0,25.01,0.0,0
237,101658,59,4,32,electronics,online,Aegean,11,1,4,54.64,1,7.0,105.93,1.94,0,0,1,0,0,30.87,0.0,0
238,101080,51,1,41,restaurant,online,Aegean,0,2,23,37.22,3,4.0,33.62,0.9,0,0,0,1,0,28.63,0.0,0
239,100771,56,2,38,fashion,pos,Central_Macedonia,6,0,40,85.73,2,7.0,17.17,0.2,0,1,0,0,0,21.95,0.0,0
240,101568,41,2,98,restaurant,pos,Attica,18,4,35,51.03,3,10.0,32.44,0.64,0,1,0,0,0,23.94,0.0,0
241,100350,39,3,45,restaurant,pos,Attica,17,5,6,36.11,4,2.0,15.55,0.43,0,1,0,0,1,23.22,0.0,0
242,101460,64,3,37,grocery,pos,Attica,9,2,34,65.21,7,0.0,25.49,0.39,0,1,0,0,0,23.05,0.0,0
243,100236,40,4,60,grocery,pos,Attica,23,6,48,61.89,2,0.0,28.94,0.47,0,1,0,1,1,26.91,0.0,0
244,101624,35,2,52,fashion,pos,Thessaly,12,1,34,20.05,1,2.0,23.51,1.17,0,1,0,0,0,25.19,0.0,0
245,101571,34,3,16,grocery,pos,Aegean,0,6,14,26.46,4,1.0,71.89,2.72,0,1,0,1,1,31.94,0.0,0
246,100211,46,2,31,grocery,online,Attica,23,5,1,28.29,5,4.0,50.01,1.77,0,0,0,1,1,30.58,0.0,0
247,101893,29,1,50,gaming,online,Central_Macedonia,0,0,30,21.6,2,1.0,41.45,1.92,0,0,1,1,0,36.64,0.0,0
248,101039,44,3,43,gaming,online,Central_Macedonia,22,5,39,29.61,3,7.0,120.25,4.06,0,0,1,0,1,33.29,0.0,0
249,101967,44,1,29,restaurant,mobile,Attica,1,0,46,41.39,2,6.0,35.08,0.85,0,0,0,1,0,28.45,0.0,0
250,100104,49,3,64,electronics,pos,Central_Macedonia,9,6,39,74.02,1,10.0,274.48,3.71,0,1,1,0,1,32.98,0.0,0
251,100448,21,2,85,fashion,pos,Aegean,1,4,25,22.57,4,1.0,34.07,1.51,0,1,0,1,0,30.1,0.0,0
252,101234,18,2,26,grocery,pos,Central_Macedonia,17,1,29,37.88,3,4.0,17.78,0.47,0,1,0,0,0,23.38,0.0,0
253,100470,37,2,100,electronics,pos,Attica,7,6,11,69.37,4,4.0,89.95,1.3,0,1,1,0,1,29.65,0.0,0
254,100824,40,4,53,electronics,pos,Crete,12,2,39,86.05,2,0.0,148.06,1.72,0,1,1,0,0,30.5,0.0,0
255,101651,29,2,39,gaming,mobile,Attica,4,0,35,35.04,7,3.0,179.76,5.13,0,0,1,1,0,40.68,0.0,0
256,100361,26,1,56,gaming,pos,Aegean,19,1,1,,6,10.0,57.27,2.11,1,1,1,0,0,38.68,0.0,0
257,101694,47,4,12,restaurant,pos,Aegean,11,6,16,114.73,2,1.0,90.63,0.79,0,1,0,0,1,24.37,0.0,0
258,100258,38,2,19,grocery,pos,Attica,7,6,9,75.05,3,8.0,81.88,1.09,0,1,0,0,1,25.04,0.0,0
259,100437,52,2,53,travel,pos,Central_Macedonia,0,6,51,79.5,3,9.0,265.91,3.34,0,1,1,1,1,38.87,0.0,0
260,101469,25,3,38,fuel,online,Thessaly,11,4,4,43.95,7,2.0,64.74,1.47,0,0,0,0,0,25.7,0.0,0
261,101983,41,1,61,fashion,online,Central_Macedonia,17,1,27,30.58,4,8.0,62.76,2.05,0,0,0,0,0,26.47,0.0,0
262,100426,62,1,52,grocery,online,Central_Macedonia,2,6,17,20.53,4,20.0,20.96,1.02,0,0,0,1,1,28.97,0.0,0
263,100749,38,3,72,grocery,online,Aegean,12,3,49,54.41,3,18.0,26.33,0.48,0,0,0,0,0,23.43,0.0,0
264,102312,35,1,20,utility,pos,Attica,22,6,11,27.86,5,6.0,44.48,1.6,0,1,0,0,1,25.88,0.0,0
265,102474,53,2,50,travel,pos,Central_Macedonia,20,0,50,40.5,2,3.0,105.8,2.61,0,1,1,0,0,31.81,0.0,0
266,101452,57,1,26,fashion,online,Attica,21,1,10,11.96,6,3.0,17.49,1.46,1,0,0,0,0,31.28,0.0,0
267,101117,34,2,48,grocery,pos,Attica,21,1,3,33.6,2,2.0,28.23,0.84,0,1,0,0,0,24.5,0.0,0
268,100867,35,3,42,fashion,pos,Aegean,6,2,22,87.74,7,3.0,48.42,0.55,0,1,0,0,0,23.67,0.0,0
269,101531,52,4,29,grocery,pos,Thessaly,3,5,26,62.19,2,4.0,17.59,0.28,0,1,0,1,1,25.72,0.0,0
270,101477,46,2,27,grocery,online,Crete,13,2,33,11.73,4,5.0,97.59,8.32,0,0,0,0,0,30.24,0.0,0
271,100736,46,2,16,travel,pos,Attica,17,4,28,54.97,4,3.0,87.87,1.6,0,1,1,0,0,30.27,0.0,0
272,100057,45,1,57,fuel,mobile,Aegean,9,3,29,59.41,4,3.0,23.04,0.39,1,0,0,0,0,27.48,0.0,0
273,100378,41,2,45,restaurant,pos,Attica,5,6,16,20.38,3,5.0,20.5,1.01,0,1,0,1,1,28.93,0.0,0
274,102396,54,3,34,grocery,pos,Central_Macedonia,3,6,44,53.71,5,23.0,62.55,1.16,0,1,0,1,1,29.34,0.0,0
275,101045,59,3,43,grocery,pos,Attica,12,6,29,42.28,4,0.0,48.89,1.16,0,1,0,0,1,25.16,0.0,0
276,101205,30,2,80,utility,pos,Central_Macedonia,1,1,21,50.32,6,4.0,51.26,1.02,0,1,0,1,0,28.96,0.0,0
277,101167,53,1,33,grocery,pos,Central_Macedonia,16,5,5,46.27,2,4.0,10.98,0.24,0,1,0,0,1,22.21,0.0,0
278,101956,41,2,31,restaurant,online,Attica,19,5,22,37.5,2,9.0,60.09,1.6,0,0,0,0,1,25.89,0.0,0
279,100162,27,3,28,utility,pos,Central_Macedonia,19,2,23,49.96,2,5.0,27.43,0.55,0,1,0,0,0,23.66,0.0,0
280,100206,31,2,49,grocery,pos,Attica,6,1,1,91.01,7,0.0,32.79,0.36,0,1,0,0,0,22.91,0.0,0
281,100689,37,2,24,utility,pos,Crete,2,6,42,249.71,5,1.0,95.11,0.38,0,1,0,1,1,26.41,0.0,0
282,101216,55,3,34,fuel,pos,Central_Macedonia,12,5,40,69.49,4,2.0,35.29,0.51,0,1,0,0,1,23.52,0.0,0
283,101677,30,1,26,electronics,mobile,Aegean,17,1,13,38.71,4,1.0,33.56,0.87,0,0,1,0,0,28.51,0.0,0
284,101226,20,3,45,grocery,pos,Attica,21,1,32,37.84,1,2.0,10.3,0.27,0,1,0,0,0,22.43,0.0,0
285,101102,39,1,38,fashion,online,Attica,2,4,8,33.1,2,0.0,103.44,3.13,0,0,0,1,0,32.41,0.0,0
286,102344,36,1,51,restaurant,pos,Attica,0,3,7,35.29,2,22.0,17.73,0.5,0,1,0,1,0,27.09,0.0,0
287,100402,55,1,15,travel,pos,Attica,3,5,35,36.63,3,2.0,272.42,7.44,0,1,1,1,1,58.61,353.75,1
288,101429,45,3,27,gaming,online,Central_Macedonia,13,4,10,18.46,2,18.0,124.3,6.73,0,0,1,0,0,35.11,0.0,0
289,101355,51,4,36,fuel,pos,Attica,3,5,48,44.91,3,1.0,110.38,2.46,0,1,0,1,1,31.62,0.0,0
290,101183,37,1,50,fashion,mobile,Attica,22,3,9,30.72,2,0.0,28.29,0.92,0,0,0,0,0,24.68,0.0,0
291,102018,27,2,35,utility,pos,Attica,8,6,34,35.03,4,1.0,45.11,1.29,0,1,0,0,1,25.4,0.0,0
292,100667,58,4,36,gaming,pos,Central_Macedonia,19,6,22,69.51,2,0.0,109.91,1.58,0,1,1,0,1,30.24,0.0,0
293,102384,35,3,59,gaming,mobile,Thessaly,7,6,4,110.23,5,16.0,50.01,0.45,0,0,1,0,1,26.83,0.0,0
294,100828,50,2,28,gaming,pos,Central_Macedonia,5,4,2,53.56,6,14.0,58.44,1.09,0,1,1,1,0,34.52,0.0,0
295,101362,38,3,44,grocery,mobile,Aegean,2,2,8,60.76,2,4.0,35.52,0.58,0,0,0,1,0,27.47,0.0,0
296,101301,50,1,51,fashion,mobile,Attica,4,1,41,48.52,2,1.0,35.71,0.74,0,0,0,1,0,28.07,0.0,0
297,102124,46,3,23,fashion,pos,Central_Macedonia,18,3,52,92.81,5,1.0,83.36,0.9,0,1,0,0,0,24.63,0.0,0
298,101097,44,3,32,restaurant,pos,Attica,18,2,17,180.03,5,0.0,130.94,0.73,0,1,0,0,0,24.21,0.0,0
299,100711,47,2,48,fuel,online,Thessaly,16,1,14,47.08,4,0.0,26.13,0.56,0,0,0,0,0,23.69,0.0,0
300,100054,39,1,32,gaming,pos,Attica,1,2,48,38.87,1,2.0,75.3,1.94,0,1,1,1,0,36.68,0.0,0
301,100909,22,2,44,grocery,online,Aegean,7,5,22,48.56,6,0.0,35.37,0.73,0,0,0,0,1,24.21,0.0,0
302,102065,45,1,32,travel,pos,Thessaly,14,2,15,41.07,3,3.0,175.02,4.26,0,1,1,0,0,33.46,0.0,0
303,100024,56,1,74,restaurant,pos,Central_Macedonia,22,0,29,25.15,3,1.0,29.62,1.18,0,1,0,0,0,25.2,0.0,0
304,102240,41,4,42,grocery,pos,Central_Macedonia,5,1,20,61.98,2,2.0,40.0,0.65,0,1,0,1,0,27.72,0.0,0
305,101357,38,1,24,utility,online,Attica,4,1,16,25.03,3,9.0,37.71,1.51,0,0,0,1,0,30.1,0.0,0
306,100350,45,1,39,grocery,online,Attica,20,1,48,54.44,1,3.0,76.96,1.41,0,0,0,0,0,25.61,0.0,0
307,100755,54,3,29,utility,online,Aegean,11,3,38,206.98,3,7.0,121.73,0.59,0,0,0,0,0,23.79,0.0,0
308,101385,39,2,38,fashion,pos,Thessaly,9,6,9,48.0,4,1.0,24.65,0.51,1,1,0,0,1,28.22,0.0,0
309,100789,24,2,60,electronics,pos,Attica,9,2,31,61.31,6,0.0,133.14,2.17,0,1,1,0,0,31.22,0.0,0
310,100271,44,1,30,utility,pos,,9,6,44,60.5,6,5.0,35.51,0.59,0,1,0,0,1,23.79,0.0,0
311,101664,46,4,32,grocery,pos,Attica,11,6,26,37.24,3,7.0,39.93,1.07,0,1,0,0,1,25.0,0.0,0
312,101680,44,4,13,fashion,pos,Thessaly,19,1,8,84.97,2,8.0,33.31,0.39,0,1,0,0,0,23.05,0.0,0
313,100297,36,2,40,gaming,online,Central_Macedonia,16,4,26,50.33,4,4.0,108.04,2.15,0,0,1,0,0,31.19,0.0,0
314,100703,46,1,31,grocery,pos,Crete,2,5,26,17.65,3,0.0,33.12,1.88,0,1,0,1,1,30.77,0.0,0
315,100609,39,3,52,utility,pos,Attica,3,4,11,45.91,2,1.0,74.54,1.62,0,1,0,1,0,30.32,0.0,0
316,101648,37,3,21,travel,online,Aegean,14,1,46,15.21,3,19.0,51.14,3.36,1,0,1,0,0,40.64,0.0,0
317,101825,39,1,48,restaurant,pos,Attica,20,4,2,15.79,4,2.0,28.45,1.8,0,1,0,0,0,26.16,0.0,0
318,101817,44,2,46,utility,mobile,Attica,23,3,9,23.09,3,4.0,13.45,0.58,0,0,0,1,0,27.46,0.0,0
319,102346,45,1,39,travel,pos,Aegean,21,1,6,17.75,2,3.0,79.76,4.49,0,1,1,0,0,33.65,0.0,0
320,101921,36,1,73,restaurant,pos,Thessaly,15,1,2,64.51,2,3.0,18.98,0.29,1,1,0,0,0,26.79,0.0,0
321,100801,44,2,92,fuel,mobile,Central_Macedonia,5,2,16,23.78,1,1.0,26.42,1.11,0,0,0,1,0,29.21,0.0,0
322,100269,47,2,61,electronics,online,Aegean,1,1,13,46.13,4,0.0,190.5,4.13,0,0,1,1,0,39.75,0.0,0
323,101536,49,2,11,fashion,online,Attica,17,3,43,38.58,2,0.0,37.68,0.98,1,0,0,0,0,30.04,0.0,0
324,102290,48,2,25,grocery,pos,Attica,21,2,14,38.19,4,2.0,35.7,0.93,0,1,0,0,0,24.71,0.0,0
325,102437,58,1,19,restaurant,pos,Attica,9,0,13,27.45,1,10.0,33.68,1.23,0,1,0,0,0,25.29,0.0,0
326,100575,50,1,22,grocery,online,Attica,3,4,22,24.54,3,0.0,41.95,1.71,0,0,0,1,0,30.48,0.0,0
327,100591,66,2,63,fashion,pos,Thessaly,17,0,5,56.8,3,2.0,190.85,3.36,0,1,0,0,0,27.7,0.0,0
328,100093,54,2,83,restaurant,online,Central_Macedonia,8,3,39,13.35,2,1.0,64.49,4.83,0,0,0,0,0,28.67,0.0,0
329,100353,54,1,62,electronics,pos,Central_Macedonia,15,0,43,53.69,3,7.0,113.71,2.12,0,1,1,0,0,31.14,0.0,0
330,101387,27,3,44,fuel,pos,Thessaly,4,5,3,39.83,4,1.0,42.29,1.06,0,1,0,1,1,29.08,0.0,0
331,101367,51,3,20,electronics,pos,Attica,8,2,34,53.39,3,21.0,98.37,1.84,0,1,1,0,0,30.71,0.0,0
332,100927,52,4,35,gaming,online,Attica,17,0,30,78.48,6,3.0,36.76,0.47,0,0,1,0,0,26.91,0.0,0
333,100774,41,4,53,travel,pos,Attica,20,1,51,104.37,2,6.0,80.11,0.77,0,1,1,0,0,28.18,0.0,0
334,102074,18,2,91,travel,mobile,Thessaly,6,4,38,28.96,2,12.0,51.93,1.79,0,0,1,0,0,30.63,0.0,0
335,101150,18,4,67,utility,pos,Central_Macedonia,19,5,48,47.79,2,3.0,46.13,0.97,0,1,0,0,1,24.78,0.0,0
336,102020,39,3,29,electronics,pos,Aegean,6,0,42,23.85,1,1.0,37.56,1.57,0,1,1,0,0,30.23,0.0,0
337,102408,36,2,31,electronics,pos,Aegean,17,2,32,48.06,3,,85.95,1.79,0,1,1,0,0,30.62,0.0,0
338,100792,24,2,34,fuel,online,Thessaly,9,0,51,101.15,1,5.0,30.03,0.3,0,0,0,0,0,30.2,17.99,1
339,100506,47,1,52,grocery,online,Thessaly,16,1,32,26.58,4,0.0,32.98,1.24,0,0,0,0,0,25.32,0.0,0
340,102382,28,3,23,utility,pos,Central_Macedonia,6,2,43,43.44,1,1.0,66.46,1.53,0,1,0,0,0,25.78,0.0,0
341,101587,22,2,36,fashion,pos,Aegean,1,4,24,50.14,3,16.0,25.58,0.51,0,1,0,1,0,27.12,0.0,0
342,100727,67,1,44,gaming,online,Central_Macedonia,18,0,6,32.48,4,0.0,58.1,1.79,0,0,1,0,0,30.62,0.0,0
343,101554,48,3,51,fashion,pos,Attica,0,4,35,69.57,3,9.0,68.13,0.98,0,1,0,1,0,28.85,0.0,0
344,101287,37,3,19,travel,online,Attica,12,5,10,47.44,2,8.0,80.21,1.69,0,0,1,0,1,30.45,0.0,0
345,102263,25,3,39,fuel,online,Thessaly,1,6,27,75.31,3,3.0,55.55,0.74,0,0,0,1,1,28.08,0.0,0
346,100639,31,2,35,restaurant,pos,Attica,13,3,38,32.83,3,2.0,22.96,0.7,0,1,0,0,0,24.13,0.0,0
347,102478,35,1,53,gaming,online,Thessaly,2,3,46,35.29,3,1.0,64.41,1.83,0,0,1,1,0,36.45,0.0,0
348,102340,35,3,44,utility,online,Aegean,3,4,12,31.5,4,17.0,55.47,1.76,0,0,0,1,0,30.57,0.0,0
349,100451,38,3,59,travel,pos,Attica,23,6,47,36.21,3,15.0,52.9,1.46,0,1,1,1,1,35.6,0.0,0
350,100411,28,2,29,utility,pos,Attica,21,0,13,42.58,1,0.0,22.9,0.54,0,1,0,0,0,23.63,0.0,0
351,101332,32,3,93,utility,pos,Attica,10,1,41,48.49,2,2.0,22.29,0.46,0,1,0,0,0,23.34,0.0,0
352,100112,21,1,62,gaming,online,Central_Macedonia,8,1,45,52.56,1,3.0,19.35,0.37,0,0,1,0,0,26.33,0.0,0
353,100746,18,2,62,utility,online,Crete,16,1,35,47.03,5,0.0,33.97,0.72,0,0,0,0,0,24.19,0.0,0
354,101087,24,2,5,electronics,pos,Attica,9,3,25,38.35,6,3.0,53.12,1.39,0,1,1,0,0,29.85,0.0,0
355,102423,35,4,31,fuel,pos,Central_Macedonia,3,0,31,46.9,2,2.0,62.71,1.34,0,1,0,1,0,29.74,0.0,0
356,102480,38,2,22,travel,pos,Central_Macedonia,5,0,21,43.32,3,4.0,129.18,2.98,0,1,1,1,0,38.4,0.0,0
357,100378,48,1,17,fuel,pos,Attica,14,4,6,51.49,4,0.0,50.89,0.99,0,1,0,0,0,24.83,0.0,0
358,102229,47,1,116,gaming,pos,Attica,23,1,25,24.92,2,3.0,104.21,4.18,0,1,1,1,0,39.8,0.0,0
359,100227,49,4,67,travel,pos,Attica,15,2,2,201.61,3,1.0,143.8,0.71,0,1,1,0,0,27.99,0.0,0
360,101871,38,4,29,travel,pos,Thessaly,14,0,14,31.46,3,3.0,43.27,1.38,0,1,1,0,0,29.83,0.0,0
361,102114,50,3,22,electronics,online,Attica,18,5,52,33.65,5,3.0,96.9,2.88,0,0,1,0,1,32.13,0.0,0
362,102226,18,2,50,restaurant,online,Attica,1,6,5,32.86,3,11.0,74.09,2.25,0,0,0,1,1,31.34,0.0,0
363,100558,49,3,34,restaurant,pos,Central_Macedonia,14,4,3,73.81,3,7.0,31.28,0.42,1,1,0,0,0,27.71,0.0,0
364,102233,42,3,53,grocery,online,Crete,4,3,51,93.41,5,1.0,22.05,0.24,0,0,0,1,0,25.32,0.0,0
365,100289,54,1,28,fashion,pos,Thessaly,10,2,38,29.08,2,8.0,46.71,1.61,0,1,0,0,0,25.89,0.0,0
366,101297,18,1,42,electronics,pos,Attica,11,0,16,22.85,1,5.0,32.79,1.44,0,1,1,0,0,29.95,0.0,0
367,101173,53,2,54,electronics,mobile,Central_Macedonia,17,1,6,26.89,6,2.0,35.84,1.33,0,0,1,0,0,29.73,0.0,0
368,100789,22,2,93,grocery,pos,Thessaly,4,3,27,62.19,1,12.0,32.86,0.53,0,1,0,1,0,27.21,0.0,0
369,100055,55,2,4,restaurant,pos,Aegean,22,0,50,23.3,10,1.0,24.5,1.05,1,1,0,0,0,30.26,0.0,0
370,101930,32,2,46,utility,pos,Crete,14,6,4,46.27,1,0.0,73.61,1.59,0,1,0,0,1,25.87,0.0,0
371,100838,47,3,26,fashion,online,Crete,8,4,52,57.69,3,3.0,49.04,0.85,0,0,0,0,0,24.52,0.0,0
372,101654,41,3,7,grocery,pos,Attica,7,1,8,56.64,3,26.0,90.51,1.6,0,1,0,0,0,25.88,0.0,0
373,101025,54,3,35,gaming,mobile,Central_Macedonia,2,6,51,33.99,4,2.0,68.22,2.01,0,0,1,1,1,36.81,0.0,0
374,100934,44,2,42,utility,pos,Aegean,8,1,6,23.01,4,12.0,82.64,3.59,1,1,0,0,0,34.33,0.0,0
375,102215,61,2,50,fuel,pos,Attica,2,4,14,40.49,4,0.0,54.79,1.35,0,1,0,1,0,29.78,0.0,0
376,100236,33,1,89,grocery,pos,Attica,18,6,3,44.67,6,0.0,49.98,1.12,0,1,0,0,1,25.09,0.0,0
377,101841,30,2,44,fuel,online,Crete,19,2,24,34.21,4,0.0,39.25,1.15,0,0,0,0,0,25.15,0.0,0
378,101866,34,1,70,fashion,pos,Aegean,12,5,34,45.0,3,7.0,55.85,1.24,0,1,0,0,1,25.32,0.0,0
379,100949,50,3,55,fuel,mobile,Attica,23,6,8,45.34,5,4.0,117.54,2.59,0,0,0,1,1,31.79,0.0,0
380,100656,50,2,32,travel,mobile,Aegean,2,3,1,53.02,3,0.0,26.91,0.51,0,0,1,1,0,31.88,0.0,0
381,100013,27,3,42,utility,pos,Attica,21,4,7,30.24,2,4.0,62.46,2.07,0,1,0,0,0,26.48,0.0,0
382,102342,32,2,72,fashion,pos,Aegean,8,1,24,36.59,5,4.0,37.68,1.03,0,1,0,0,0,24.92,0.0,0
383,102369,45,1,15,restaurant,pos,Aegean,18,5,27,72.77,4,5.0,40.32,0.55,0,1,0,0,1,23.68,0.0,0
384,100602,57,3,41,utility,online,Thessaly,21,1,35,37.18,2,0.0,32.45,0.87,0,0,0,0,0,24.57,0.0,0
385,100079,34,2,18,grocery,online,Aegean,3,2,50,47.55,3,8.0,50.79,1.07,0,0,0,1,0,29.1,0.0,0
386,100306,25,2,24,fashion,pos,Aegean,20,6,19,39.97,1,11.0,130.09,3.25,0,1,0,0,1,27.62,0.0,0
387,100169,54,3,74,fuel,mobile,Aegean,23,1,31,38.53,4,7.0,42.85,1.11,0,0,0,1,0,29.21,0.0,0
388,102077,21,2,22,grocery,pos,Central_Macedonia,18,4,8,58.79,3,1.0,15.58,0.27,0,1,0,0,0,22.39,0.0,0
389,102229,48,3,14,gaming,online,Central_Macedonia,3,2,18,35.72,2,2.0,136.23,3.81,0,0,1,1,0,39.42,0.0,0
390,100383,18,3,39,grocery,online,Attica,20,2,12,79.03,2,0.0,37.86,0.48,0,0,0,0,0,23.41,0.0,0
391,101866,41,4,50,grocery,pos,Attica,6,6,10,79.94,7,13.0,12.97,0.16,0,1,0,0,1,21.63,0.0,0
392,100448,38,3,12,restaurant,pos,Crete,2,0,8,26.05,4,1.0,102.43,3.93,0,1,0,1,0,33.18,0.0,0
393,100918,33,1,94,fuel,pos,Attica,15,5,3,48.49,3,7.0,13.33,0.27,0,1,0,0,1,22.45,0.0,0
394,101498,59,3,34,grocery,mobile,Aegean,2,0,16,50.81,6,4.0,36.51,0.72,0,0,0,1,0,28.01,0.0,0
395,101799,41,3,53,restaurant,pos,Attica,13,5,3,29.85,4,0.0,35.72,1.2,0,1,0,0,1,25.24,0.0,0
396,102186,40,1,23,utility,online,Attica,0,5,19,26.55,3,1.0,95.42,3.59,0,0,0,1,1,32.88,0.0,0
397,100111,39,3,52,fashion,pos,Attica,17,4,4,33.5,2,22.0,102.19,3.05,0,1,0,0,0,27.45,0.0,0
398,100491,33,2,37,grocery,pos,Attica,3,4,21,47.31,2,0.0,32.79,0.69,0,1,0,1,0,27.91,0.0,0
399,100701,64,3,44,restaurant,mobile,Attica,16,0,43,115.27,6,2.0,24.26,0.21,0,0,0,0,0,22.03,0.0,0
400,100775,37,2,57,fashion,pos,Central_Macedonia,19,2,12,40.1,3,7.0,42.16,1.05,0,1,0,0,0,24.96,0.0,0
401,102495,64,1,51,grocery,online,Attica,2,5,5,26.46,4,9.0,32.44,1.23,1,0,0,1,1,36.51,0.0,0
402,101943,32,2,20,grocery,pos,Thessaly,0,4,13,40.08,6,24.0,14.11,0.35,0,1,0,1,0,26.22,0.0,0
403,100801,42,1,17,grocery,pos,Attica,21,1,23,32.05,2,5.0,12.12,0.38,1,1,0,0,0,27.42,0.0,0
404,102429,36,4,55,restaurant,pos,Thessaly,11,5,34,74.18,1,3.0,24.17,0.33,0,1,0,0,1,22.73,0.0,0
405,101248,32,3,33,grocery,pos,Thessaly,12,2,33,39.77,6,2.0,22.24,0.56,0,1,0,0,0,23.7,0.0,0
406,101251,40,1,42,utility,online,Attica,5,4,2,9.12,1,3.0,62.77,6.89,1,0,0,1,0,43.84,0.0,0
407,101084,62,2,43,gaming,pos,Attica,11,4,49,42.18,2,0.0,57.11,1.35,0,1,1,0,0,29.78,0.0,0
408,100359,57,4,64,grocery,pos,Thessaly,19,1,23,50.55,6,8.0,126.24,2.5,0,1,0,0,0,26.95,0.0,0
409,102335,42,2,35,restaurant,pos,Thessaly,20,0,17,24.65,2,0.0,24.47,0.99,0,1,0,0,0,24.84,0.0,0
410,100034,26,2,45,grocery,online,Attica,19,6,49,35.89,2,14.0,34.12,0.95,0,0,0,0,1,24.75,0.0,0
